StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,QID2,QID3,1_advice,2_advice,3_advice,4_advice,5_advice,6_advice,7_advice,8_advice,9_advice,10_advice,age,gender,ethnicity,education,comments,PROLIFIC_PID,0.AdviseeID,0.Estimate,0.Performance,0.Gender,0.Treatment,1.AdviseeID,1.Estimate,1.Performance,1.Gender,1.Treatment,2.AdviseeID,2.Estimate,2.Performance,2.Gender,2.Treatment,3.AdviseeID,3.Estimate,3.Performance,3.Gender,3.Treatment,4.AdviseeID,4.Estimate,4.Performance,4.Gender,4.Treatment,5.AdviseeID,5.Estimate,5.Performance,5.Gender,5.Treatment,6.AdviseeID,6.Estimate,6.Performance,6.Gender,6.Treatment,7.AdviseeID,7.Estimate,7.Performance,7.Gender,7.Treatment,8.AdviseeID,8.Estimate,8.Performance,8.Gender,8.Treatment,9.AdviseeID,9.Estimate,9.Performance,9.Gender,9.Treatment,Condition
2023-12-06 07:51:49,2023-12-06 07:55:40,IP Address,173.63.72.192,100,230,True,2023-12-06 07:55:40,R_1GIU5OIOsiuudCj,,,,,39.9769,-74.1601,anonymous,EN,I agree to participate.,656eaa7d171b1582050660c4,High Performer Group (Top 20),Low Performer Group (Bottom 20),Low Performer Group (Bottom 20),Low Performer Group (Bottom 20),Low Performer Group (Bottom 20),Low Performer Group (Bottom 20),High Performer Group (Top 20),Low Performer Group (Bottom 20),Low Performer Group (Bottom 20),High Performer Group (Top 20),26,Male,Asian,Bachelor’s degree,,656eaa7d171b1582050660c4,5f3bc91327d97393a0c56178,5,8,Male,Low,65632f635e9a86ae42bf51eb,1,4,Female,High,5c0727ff1d461400012b61ee,3,3,Female,High,5a0c63e15d06850001affd96,4,3,Male,Low,59894fbbda239a0001fb8e16,1,4,Female,High,6276044d01f3dab873d5b0a5,5,3,Male,Low,58ae37d8e6afe00001d36ac9,9,9,Male,Low,629186f7e2f20297ead170be,8,6,Male,High,631e3ba1714b8e7f8fe9338d,7,5,Male,Low,5f11f98efbaf2b0ef855ec6b,7,9,Female,High,None
2023-12-06 07:54:51,2023-12-06 07:55:52,IP Address,73.167.183.118,100,61,True,2023-12-06 07:55:53,R_Zkls0I5hUvIah8Z,,,,,41.6339,-70.9406,anonymous,EN,I agree to participate.,5e1167247855d382ecf9050f,Low Performer Group (Bottom 20),Low Performer Group (Bottom 20),Low Performer Group (Bottom 20),Low Performer Group (Bottom 20),Low Performer Group (Bottom 20),Low Performer Group (Bottom 20),High Performer Group (Top 20),High Performer Group (Top 20),High Performer Group (Top 20),Low Performer Group (Bottom 20),37,Female,White or Caucasian,Bachelor’s degree,,5e1167247855d382ecf9050f,64527892acde0fbd392a41d6,4,3,Female,High,5bf0b1ecaf38d100016bd609,5,5,Male,High,605ff0746397c26c436b88af,7,4,Female,High,623484b9a279762ab4c8b6dc,4,3,Female,High,631e3ba1714b8e7f8fe9338d,7,5,Male,Low,5f0d529c9df050769b81e18f,2,4,Male,High,5b0d1b8e444cef0001ca66ac,2,6,Female,Low,65313ce1f99d9a35b6e90a7f,7,9,Female,Low,6550ecb81d9826a9f131c5a3,8,7,Female,Low,57ab3f8321e5a50001562cd3,3,5,Male,Low,None
2023-12-06 07:56:15,2023-12-06 07:57:29,IP Address,165.166.229.179,100,73,True,2023-12-06 07:57:30,R_11bYB68J7oEkL1p,,,,,33.4326,-79.3274,anonymous,EN,I agree to participate.,5ede22703409e1042973a050,Low Performer Group (Bottom 20),Low Performer Group (Bottom 20),Low Performer Group (Bottom 20),Low Performer Group (Bottom 20),High Performer Group (Top 20),Low Performer Group (Bottom 20),High Performer Group (Top 20),Low Performer Group (Bottom 20),Low Performer Group (Bottom 20),High Performer Group (Top 20),45,Male,White or Caucasian,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",,5ede22703409e1042973a050,5ddee8912e6c77e798b5882f,5,3,Male,High,63c18301a31679d3e3e39101,2,6,Female,High,60ff1981688229d1e3eb43e9,2,3,Female,Low,55a29659fdf99b5ff49937d3,4,2,Female,High,58ae37d8e6afe00001d36ac9,9,9,Male,Low,629186f7e2f20297ead170be,8,6,Male,High,656c8e0fdcacc13a8f17c968,7,8,Female,High,65551c78282878272cdc2102,5,4,Female,High,628e0063fa56e316da2a71cb,7,4,Male,High,5f6f738fef894f0dbf9839f8,9,10,Male,High,None
2023-12-06 07:56:11,2023-12-06 07:57:33,IP Address,174.166.152.136,100,82,True,2023-12-06 07:57:34,R_2WU5EnP7YlmcVQO,,,,,40.7238,-74.2293,anonymous,EN,I agree to participate.,5c9cffcc54d2830016af565b,Low Performer Group (Bottom 20),Low Performer Group (Bottom 20),High Performer Group (Top 20),High Performer Group (Top 20),High Performer Group (Top 20),Low Performer Group (Bottom 20),Low Performer Group (Bottom 20),High Performer Group (Top 20),Low Performer Group (Bottom 20),Low Performer Group (Bottom 20),30,Female,White or Caucasian,Bachelor’s degree,I believe I have seen this survey before. If that affects your results,5c9cffcc54d2830016af565b,628277d1d5efc2ba7e3f96ed,2,3,Male,High,5a0c63e15d06850001affd96,4,3,Male,Low,650b695bf3b3d34f9c461926,6,7,Female,Low,655f96e689f922fe983fed35,6,9,Female,High,63bde9862392eebaf64770c2,5,7,Male,Low,6276044d01f3dab873d5b0a5,5,3,Male,Low,604fc38a4de8e6e1e0e0ea7b,1,3,Female,Low,614e2b2bd900d5f91096ac12,9,10,Male,High,63e534e8ae837950bc60d88b,4,4,Male,Low,58d069219dbe3f0001258793,2,3,Male,Low,E
2023-12-06 07:54:05,2023-12-06 07:57:55,IP Address,63.155.91.216,100,230,True,2023-12-06 07:57:56,R_Ddu8Hfrp29g4dPP,,,,,44.0645,-123.1461,anonymous,EN,I agree to participate.,5dd348356d522535afddc44e,Low Performer Group (Bottom 20),Low Performer Group (Bottom 20),Low Performer Group (Bottom 20),Low Performer Group (Bottom 20),Low Performer Group (Bottom 20),Low Performer Group (Bottom 20),High Performer Group (Top 20),Low Performer Group (Bottom 20),Low Performer Group (Bottom 20),Low Performer Group (Bottom 20),54,Female,White or Caucasian,Bachelor’s degree,,5dd348356d522535afddc44e,5700616b8a49c7000d0c73ad,2,6,Female,High,6554dc99bf5ebccc0672be3d,4,4,Male,High,5f123d2f9926a1193a114e68,1,3,Female,Low,651af447dcee6525fe0ac08f,3,4,Female,Low,652bfb72d177004179b96ff4,8,9,Male,High,646774e0f86825ab62c37581,6,8,Male,High,63d404c998ba54d608329c33,7,8,Male,High,64526f6b0fc7549fcabe5242,2,1,Female,High,60bc2284cfc4b7c2ab9cacdb,1,3,Female,High,6234d77291179c1badffad36,5,3,Male,Low,None
2023-12-06 07:51:46,2023-12-06 07:57:57,IP Address,104.12.248.32,100,371,True,2023-12-06 07:57:58,R_2SB1Wgmd23fy2ut,,,,,35.1936,-80.6865,anonymous,EN,I agree to participate.,63d3de5c9b5d8855b1c74588,High Performer Group (Top 20),Low Performer Group (Bottom 20),Low Performer Group (Bottom 20),Low Performer Group (Bottom 20),Low Performer Group (Bottom 20),Low Performer Group (Bottom 20),Low Performer Group (Bottom 20),Low Performer Group (Bottom 20),Low Performer Group (Bottom 20),Low Performer Group (Bottom 20),25,Female,Black or African American,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",,63d3de5c9b5d8855b1c74588,641640ace28d2bb30c45c595,9,9,Male,Low,628277d1d5efc2ba7e3f96ed,2,3,Male,High,6548f960db60a00d76e92695,4,5,Male,Low,5f0d529c9df050769b81e18f,2,4,Male,High,63db74b49b4a80525a557a61,8,6,Male,High,61310db855a32fc69c440550,3,4,Female,Low,5e06f13e39bcde0a29c39a13,2,3,Female,High,58b2338a898c2e0001a5ca56,3,3,Female,Low,63e40cde6487028afe7bec5d,3,2,Male,Low,5700616b8a49c7000d0c73ad,2,6,Female,High,E
2023-12-06 07:55:15,2023-12-06 07:58:21,IP Address,98.236.167.56,100,186,True,2023-12-06 07:58:21,R_1IKtLkfQ9xGW4SU,,,,,40.9958,-80.3264,anonymous,EN,I agree to participate.,5e67f8fbfade0707579a1eab,Low Performer Group (Bottom 20),Low Performer Group (Bottom 20),High Performer Group (Top 20),Low Performer Group (Bottom 20),High Performer Group (Top 20),Low Performer Group (Bottom 20),High Performer Group (Top 20),Low Performer Group (Bottom 20),High Performer Group (Top 20),High Performer Group (Top 20),50,Male,White or Caucasian,High school diploma or GED,,5e67f8fbfade0707579a1eab,54847f1cfdf99b07b28f22f9,6,2,Male,High,62728f0c68b9ecf571a2dbd4,2,3,Male,Low,655e418cd0a6130a864d7d56,7,9,Male,Low,6163abe84640981d685a57f2,4,2,Male,Low,5e8533ea660027000945d9bf,6,9,Male,Low,580cab86b869700001d71628,2,1,Female,High,654650713282e9e8d26d0b86,9,9,Male,High,5fb08ec5ddc19949a58f5a4f,2,3,Female,Low,5e27868c5cbbcc0b3599574b,4,8,Male,Low,61084cf97f6981fb1f90683e,4,7,Female,Low,E
2023-12-06 07:56:56,2023-12-06 07:59:50,IP Address,157.185.122.245,100,173,True,2023-12-06 07:59:50,R_1GIcZdPalCIO7fE,,,,,37.7202,-89.2157,anonymous,EN,I agree to participate.,5fbe98e0e2bc9703bfd640d7,Low Performer Group (Bottom 20),High Performer Group (Top 20),Low Performer Group (Bottom 20),High Performer Group (Top 20),High Performer Group (Top 20),High Performer Group (Top 20),High Performer Group (Top 20),Low Performer Group (Bottom 20),Low Performer Group (Bottom 20),Low Performer Group (Bottom 20),28,Female,White or Caucasian,Bachelor’s degree,,5fbe98e0e2bc9703bfd640d7,5a69f41df10cdb0001b10329,3,2,Male,Low,5fe508e86079e12a8a3b2427,8,8,Male,Low,615deb85c655c2768d2b5caa,3,4,Male,Low,64226a9ac7739618beeee60d,8,8,Male,High,604397dd75ab0c367e5f2604,8,8,Male,Low,5df9b4122b12bd7153e68e2b,8,8,Male,Low,654837a00511efc35646b9ca,9,10,Male,High,5c0727ff1d461400012b61ee,3,3,Female,High,6132542039ead71f30971bd6,1,2,Male,Low,651752412b1f19fef16f6902,3,3,Male,High,E
2023-12-06 07:58:30,2023-12-06 08:00:22,IP Address,24.211.102.110,100,111,True,2023-12-06 08:00:23,R_3fpgXwSufDhuCWj,,,,,33.0273,-80.1768,anonymous,EN,I agree to participate.,5be48615e995730001c5cced,Low Performer Group (Bottom 20),High Performer Group (Top 20),High Performer Group (Top 20),Low Performer Group (Bottom 20),Low Performer Group (Bottom 20),Low Performer Group (Bottom 20),Low Performer Group (Bottom 20),Low Performer Group (Bottom 20),Low Performer Group (Bottom 20),High Performer Group (Top 20),31,Female,Other,Some high school or less,,5be48615e995730001c5cced,5fb84d9d8a35c11bd4896a47,2,4,Female,High,614f3a020b0f8d857c3d5cad,5,9,Female,Low,654b78eb297a98723e6247cb,6,7,Male,Low,5bdfb648484288000130dad0,2,4,Male,Low,63e40cde6487028afe7bec5d,3,2,Male,Low,63d7a6a997f03198526a1941,4,6,Male,Low,61310db855a32fc69c440550,3,4,Female,Low,570758d5374137000fbb68cd,5,5,Female,High,6501f7c274092e1270832a17,1,3,Male,High,56fa002e8425ef000b3a4276,4,8,Male,High,None
2023-12-06 07:57:15,2023-12-06 08:00:35,IP Address,50.195.200.181,100,199,True,2023-12-06 08:00:35,R_22mZjcI9J8dPgS0,,,,,39.6804,-86.1306,anonymous,EN,I agree to participate.,5dd2c1a67af6612e037dc07b,Low Performer Group (Bottom 20),Low Performer Group (Bottom 20),High Performer Group (Top 20),High Performer Group (Top 20),High Performer Group (Top 20),High Performer Group (Top 20),High Performer Group (Top 20),High Performer Group (Top 20),High Performer Group (Top 20),High Performer Group (Top 20),36,Female,White or Caucasian,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",,5dd2c1a67af6612e037dc07b,6511b9f6748229dc3a8fa69d,4,4,Male,Low,652fcdc57cc2ae3b4731184b,2,2,Male,Low,56d39b96da2aaa000dab6178,6,8,Male,Low,5ef9e7a8e1d3567a48fa1154,6,7,Male,Low,5be08e69610cba000151f1f7,3,7,Male,Low,6555f3f23d4f8420c0f1fd50,6,3,Female,Low,655ff28a070d42d4bc67f4c9,9,8,Male,High,6563507a7389aac2354b8a31,3,7,Female,Low,654e3c8cc3afc7374425fe78,2,7,Male,Low,6559147a65618b0217721344,3,5,Female,Low,E
2023-12-06 07:55:56,2023-12-06 08:00:52,IP Address,98.160.149.210,100,295,True,2023-12-06 08:00:53,R_22LFmn10aBAVaLw,,,,,36.1236,-115.2757,anonymous,EN,I agree to participate.,65569211d2dac850ccf47524,Low Performer Group (Bottom 20),Low Performer Group (Bottom 20),High Performer Group (Top 20),High Performer Group (Top 20),High Performer Group (Top 20),Low Performer Group (Bottom 20),High Performer Group (Top 20),Low Performer Group (Bottom 20),Low Performer Group (Bottom 20),Low Performer Group (Bottom 20),50,Female,American Indian/Native American or Alaska Native,Bachelor’s degree,"The study's instructions were confusing, which would likely impact the results of the survey participants.",65569211d2dac850ccf47524,655e0d7ac83749e58a3dfc09,3,3,Female,High,5dd9f0e719eecb97dfab7b48,4,4,Male,High,56e6a66af6ed900006a5867c,8,9,Male,High,6108649840bf2b927ef3905c,7,8,Male,Low,5f11f98efbaf2b0ef855ec6b,7,9,Female,High,65632f635e9a86ae42bf51eb,1,4,Female,High,604fe822b095421e07e3f93e,10,10,Male,Low,58b2338a898c2e0001a5ca56,3,3,Female,Low,63ea54cae81a2baf10a14930,2,2,Female,High,652becadf20dbdfe37b610a9,2,3,Male,Low,None
2023-12-06 07:58:55,2023-12-06 08:01:37,IP Address,174.54.97.126,100,162,True,2023-12-06 08:01:38,R_2SoYvfT7m2JeRng,,,,,39.761,-77.5672,anonymous,EN,I agree to participate.,60cb75243667f2647f852e78,High Performer Group (Top 20),Low Performer Group (Bottom 20),Low Performer Group (Bottom 20),Low Performer Group (Bottom 20),High Performer Group (Top 20),High Performer Group (Top 20),High Performer Group (Top 20),Low Performer Group (Bottom 20),High Performer Group (Top 20),Low Performer Group (Bottom 20),58,Male,White or Caucasian,High school diploma or GED,,60cb75243667f2647f852e78,63db74b49b4a80525a557a61,8,6,Male,High,5cd6c1197b871a0001b13589,2,1,Female,Low,59894fbbda239a0001fb8e16,1,4,Female,High,5be0fb420d5adc0001d6d5b7,2,3,Male,High,63bf8a649931574320e98357,7,10,Male,High,653a9c57c974283419bba454,7,5,Male,Low,5ab3fc4b5f01000001cb07e2,9,8,Male,Low,63ea54cae81a2baf10a14930,2,2,Female,High,652bfb72d177004179b96ff4,8,9,Male,High,62728f0c68b9ecf571a2dbd4,2,3,Male,Low,E
2023-12-06 08:00:51,2023-12-06 08:01:47,IP Address,96.61.93.110,100,56,True,2023-12-06 08:01:48,R_1doYszF6G1tlEFB,,,,,43.2016,-71.6953,anonymous,EN,I agree to participate.,5e8fa37bf594d02a576c7a46,High Performer Group (Top 20),High Performer Group (Top 20),Low Performer Group (Bottom 20),Low Performer Group (Bottom 20),High Performer Group (Top 20),Low Performer Group (Bottom 20),High Performer Group (Top 20),High Performer Group (Top 20),High Performer Group (Top 20),Low Performer Group (Bottom 20),24,Female,White or Caucasian,"Some college, but no degree",,5e8fa37bf594d02a576c7a46,5de831cad4995d000c5fb540,5,3,Male,High,59048309c4ef1300011b1085,3,4,Female,Low,6276044d01f3dab873d5b0a5,5,3,Male,Low,61310db855a32fc69c440550,3,4,Female,Low,6550ecb81d9826a9f131c5a3,8,7,Female,Low,63c18301a31679d3e3e39101,2,6,Female,High,628e0063fa56e316da2a71cb,7,4,Male,High,652fcdc57cc2ae3b4731184b,2,2,Male,Low,653a9c57c974283419bba454,7,5,Male,Low,6132542039ead71f30971bd6,1,2,Male,Low,E
2023-12-06 07:59:28,2023-12-06 08:01:55,IP Address,173.72.200.100,100,147,True,2023-12-06 08:01:56,R_NVBi0xex24rAogN,,,,,39.14,-77.7346,anonymous,EN,I agree to participate.,6557733b5c53376695c88ad8,High Performer Group (Top 20),High Performer Group (Top 20),High Performer Group (Top 20),Low Performer Group (Bottom 20),Low Performer Group (Bottom 20),High Performer Group (Top 20),Low Performer Group (Bottom 20),High Performer Group (Top 20),Low Performer Group (Bottom 20),High Performer Group (Top 20),41,Female,White or Caucasian,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",,6557733b5c53376695c88ad8,5b0d1b8e444cef0001ca66ac,2,6,Female,Low,64226a9ac7739618beeee60d,8,8,Male,High,604fe822b095421e07e3f93e,10,10,Male,Low,63d7a6a997f03198526a1941,4,6,Male,Low,5cd6c1197b871a0001b13589,2,1,Female,Low,5df9b4122b12bd7153e68e2b,8,8,Male,Low,5f0d529c9df050769b81e18f,2,4,Male,High,6108649840bf2b927ef3905c,7,8,Male,Low,6234d77291179c1badffad36,5,3,Male,Low,655ff28a070d42d4bc67f4c9,9,8,Male,High,E
2023-12-06 08:00:24,2023-12-06 08:02:08,IP Address,68.101.71.130,100,104,True,2023-12-06 08:02:09,R_30iqrhjzngGI36a,,,,,29.6825,-82.3606,anonymous,EN,I agree to participate.,5c265df50091e40001c9dde5,High Performer Group (Top 20),Low Performer Group (Bottom 20),Low Performer Group (Bottom 20),High Performer Group (Top 20),Low Performer Group (Bottom 20),Low Performer Group (Bottom 20),Low Performer Group (Bottom 20),Low Performer Group (Bottom 20),High Performer Group (Top 20),High Performer Group (Top 20),37,Female,White or Caucasian,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",,5c265df50091e40001c9dde5,646774e0f86825ab62c37581,6,8,Male,High,54847f1cfdf99b07b28f22f9,6,2,Male,High,628f572a2d1304a34b9e1a37,2,3,Male,Low,6548f960db60a00d76e92695,4,5,Male,Low,605ff0746397c26c436b88af,7,4,Female,High,64527892acde0fbd392a41d6,4,3,Female,High,60bc2284cfc4b7c2ab9cacdb,1,3,Female,High,655e0d7ac83749e58a3dfc09,3,3,Female,High,63d808ea16057197cc58cf6d,8,9,Male,Low,65313ce1f99d9a35b6e90a7f,7,9,Female,Low,None
2023-12-06 07:58:35,2023-12-06 08:02:16,IP Address,70.44.129.143,100,221,True,2023-12-06 08:02:17,R_12Dd9hOWFWbBsww,,,,,40.1846,-76.3015,anonymous,EN,I agree to participate.,623474fa7e61d138f6e6fa44,Low Performer Group (Bottom 20),High Performer Group (Top 20),High Performer Group (Top 20),Low Performer Group (Bottom 20),High Performer Group (Top 20),Low Performer Group (Bottom 20),Low Performer Group (Bottom 20),High Performer Group (Top 20),Low Performer Group (Bottom 20),Low Performer Group (Bottom 20),50,Male,White or Caucasian,High school diploma or GED,,623474fa7e61d138f6e6fa44,64d544908cc0899c470c9516,3,3,Male,Low,5c830a66d6a4d0000164097d,8,10,Male,Low,5f3bc91327d97393a0c56178,5,8,Male,Low,655c9eb6350be3de2c9f155e,3,3,Female,High,63d808ea16057197cc58cf6d,8,9,Male,Low,5de831cad4995d000c5fb540,5,3,Male,High,628f572a2d1304a34b9e1a37,2,3,Male,Low,5ab3fc4b5f01000001cb07e2,9,8,Male,Low,5d4c7ac3e8ec490018b0050d,1,5,Female,Low,59c41e340c5fc800011940f3,4,2,Male,High,None
2023-12-06 07:59:48,2023-12-06 08:02:21,IP Address,75.133.200.110,100,152,True,2023-12-06 08:02:21,R_2WPCbKAf258vFEF,,,,,42.3155,-85.5128,anonymous,EN,I agree to participate.,654835ddcc1519ef65bcbcec,High Performer Group (Top 20),Low Performer Group (Bottom 20),Low Performer Group (Bottom 20),High Performer Group (Top 20),High Performer Group (Top 20),Low Performer Group (Bottom 20),Low Performer Group (Bottom 20),Low Performer Group (Bottom 20),Low Performer Group (Bottom 20),Low Performer Group (Bottom 20),33,Other,White or Caucasian,High school diploma or GED,,654835ddcc1519ef65bcbcec,56d39b96da2aaa000dab6178,6,8,Male,Low,65632f635e9a86ae42bf51eb,1,4,Female,High,604fc38a4de8e6e1e0e0ea7b,1,3,Female,Low,59894fbbda239a0001fb8e16,1,4,Female,High,5ef9e7a8e1d3567a48fa1154,6,7,Male,Low,5c0fcccc1f6f150001487111,1,4,Female,High,6501f7c274092e1270832a17,1,3,Male,High,655c9eb6350be3de2c9f155e,3,3,Female,High,55a29659fdf99b5ff49937d3,4,2,Female,High,580cab86b869700001d71628,2,1,Female,High,None
2023-12-06 07:52:00,2023-12-06 08:05:01,IP Address,67.189.161.45,100,780,True,2023-12-06 08:05:01,R_2xJceJj1jhGvzuM,,,,,41.4426,-73.6764,anonymous,EN,I agree to participate.,"655f674bdba72a1c9b1bf638 ",Low Performer Group (Bottom 20),High Performer Group (Top 20),Low Performer Group (Bottom 20),Low Performer Group (Bottom 20),Low Performer Group (Bottom 20),Low Performer Group (Bottom 20),Low Performer Group (Bottom 20),High Performer Group (Top 20),Low Performer Group (Bottom 20),Low Performer Group (Bottom 20),56,Female,White or Caucasian,Associates or technical degree,no. thank you for the opportunity to participate.,655f674bdba72a1c9b1bf638,6517faa30cadd3291661b119,9,8,Male,Low,5c830a66d6a4d0000164097d,8,10,Male,Low,60bc2284cfc4b7c2ab9cacdb,1,3,Female,High,5f123d2f9926a1193a114e68,1,3,Female,Low,655e418cd0a6130a864d7d56,7,9,Male,Low,59c41e340c5fc800011940f3,4,2,Male,High,655e0d7ac83749e58a3dfc09,3,3,Female,High,614e7ad7ff5a0d785d5e550a,10,9,Male,High,650b695bf3b3d34f9c461926,6,7,Female,Low,604fc38a4de8e6e1e0e0ea7b,1,3,Female,Low,E
2023-12-06 08:07:01,2023-12-06 08:08:31,IP Address,24.128.184.151,100,89,True,2023-12-06 08:08:31,R_2ZPkEHZ3cSNak8V,,,,,42.6347,-83.7187,anonymous,EN,I agree to participate.,641a604be613385009dd72db,High Performer Group (Top 20),Low Performer Group (Bottom 20),Low Performer Group (Bottom 20),High Performer Group (Top 20),Low Performer Group (Bottom 20),Low Performer Group (Bottom 20),Low Performer Group (Bottom 20),Low Performer Group (Bottom 20),Low Performer Group (Bottom 20),High Performer Group (Top 20),30,Male,White or Caucasian,Associates or technical degree,,641a604be613385009dd72db,56e6a66af6ed900006a5867c,8,9,Male,High,57ab3f8321e5a50001562cd3,3,5,Male,Low,5a69f41df10cdb0001b10329,3,2,Male,Low,5e27868c5cbbcc0b3599574b,4,8,Male,Low,5f123d2f9926a1193a114e68,1,3,Female,Low,59c41e340c5fc800011940f3,4,2,Male,High,5c0727ff1d461400012b61ee,3,3,Female,High,654e3c8cc3afc7374425fe78,2,7,Male,Low,5fb84d9d8a35c11bd4896a47,2,4,Female,High,5ddee8912e6c77e798b5882f,5,3,Male,High,E
2023-12-06 08:04:43,2023-12-06 08:11:55,IP Address,105.112.190.246,100,432,True,2023-12-06 08:11:56,R_2Yu1hODAQgkGowj,,,,,12.996,7.6049,anonymous,EN,I agree to participate.,654f76be00eb83c79f1088f6,High Performer Group (Top 20),Low Performer Group (Bottom 20),High Performer Group (Top 20),Low Performer Group (Bottom 20),Low Performer Group (Bottom 20),High Performer Group (Top 20),High Performer Group (Top 20),High Performer Group (Top 20),Low Performer Group (Bottom 20),High Performer Group (Top 20),66,Female,Black or African American,Bachelor’s degree,,654f76be00eb83c79f1088f6,651af447dcee6525fe0ac08f,3,4,Female,Low,5e06f13e39bcde0a29c39a13,2,3,Female,High,655e418cd0a6130a864d7d56,7,9,Male,Low,5fefefa4c9707d3516361c9c,6,3,Female,Low,5dd9f0e719eecb97dfab7b48,4,4,Male,High,56fa002e8425ef000b3a4276,4,8,Male,High,631e3ba1714b8e7f8fe9338d,7,5,Male,Low,5fe508e86079e12a8a3b2427,8,8,Male,Low,63e40cde6487028afe7bec5d,3,2,Male,Low,63bde9862392eebaf64770c2,5,7,Male,Low,None
